DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(1.5m),Dir#1(1.5m),Speed#2(2.5m),Dir#2(2.5m),Speed#3(3.5m),Dir#3(3.5m),Speed#4(4.5m),Dir#4(4.5m),Speed#5(5.5m),Dir#5(5.5m),Speed#6(6.5m),Dir#6(6.5m),Speed#7(7.5m),Dir#7(7.5m),Speed#8(8.5m),Dir#8(8.5m),Speed#9(9.5m),Dir#9(9.5m),Speed#10(10.5m),Dir#10(10.5m),Speed#11(11.5m),Dir#11(11.5m),Speed#12(12.5m),Dir#12(12.5m),Speed#13(13.5m),Dir#13(13.5m),Speed#14(14.5m),Dir#14(14.5m),Speed#15(15.5m),Dir#15(15.5m),Speed#16(16.5m),Dir#16(16.5m),Speed#17(17.5m),Dir#17(17.5m),Speed#18(18.5m),Dir#18(18.5m),
5/31/2009 11:00:00, 11.9,117.3,  1.6, -4.4, 16.632, 27.75,  0.0,  0.0,  0.034, 258.02,  0.043, 239.26,  0.028, 186.12,  0.042, 118.39,  0.009,  40.60,  0.040, 118.50,  0.029, 143.53,  0.050, 192.65,  0.013, 228.01,  0.039, 252.03,  0.039, 199.36,  0.054, 174.71,  0.035, 183.27,  0.188, 245.48,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/31/2009 12:00:00, 11.9,117.4,  1.6, -4.4, 16.653, 27.75,  0.0,  0.0,  0.061, 161.86,  0.065, 185.27,  0.082, 172.27,  0.054, 153.43,  0.037, 132.80,  0.116, 201.25,  0.036, 181.59,  0.057, 220.06,  0.070, 258.53,  0.060, 256.43,  0.040, 175.71,  0.048, 249.30,  0.032, 188.88,  0.099, 339.38,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/31/2009 13:00:00, 11.9,117.3,  1.6, -4.4, 16.669, 27.78,  0.0,  0.0,  0.084, 179.32,  0.104, 229.70,  0.056, 235.18,  0.098, 181.17,  0.088, 172.79,  0.040, 246.61,  0.043, 252.41,  0.040, 118.50,  0.035,  47.29,  0.021, 104.04,  0.052, 178.90,  0.045, 192.80,  0.081, 155.32,  0.126, 334.65,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/31/2009 14:00:00, 11.9,117.4,  1.6, -4.4, 16.687, 27.80,  0.0,  0.0,  0.047, 242.35,  0.078, 215.11,  0.077, 258.84,  0.053, 192.99,  0.042, 163.30,  0.079,  29.48,  0.022,  39.47,  0.019, 128.66,  0.072, 245.22,  0.050, 281.53,  0.032, 214.70,  0.080, 178.57,  0.073, 173.75,  0.026,  67.38,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/31/2009 15:00:00, 11.9,117.3,  1.6, -4.4, 16.688, 27.84,  0.0,  0.0,  0.036, 191.31,  0.077, 215.54,  0.045,  51.34,  0.049, 285.46,  0.036,   6.34,  0.058,  99.95,  0.035, 358.36,  0.050,  74.85,  0.023, 340.02,  0.041, 189.93,  0.089, 141.84,  0.027, 175.76,  0.079, 159.27,  0.090, 215.46,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/31/2009 16:00:00, 11.9,117.3,  1.6, -4.5, 16.715, 27.86,  0.0,  0.0,  0.038, 343.01,  0.060, 271.91,  0.050, 268.85,  0.017,  45.00,  0.020, 261.47,  0.033,  43.78,  0.055, 174.81,  0.057, 259.88,  0.009, 249.44,  0.021, 343.30,  0.019, 205.20,  0.046, 214.38,  0.005,   0.00,  0.094, 281.67,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/31/2009 17:00:00, 11.9,117.3,  1.6, -4.4, 16.717, 27.85,  0.0,  0.0,  0.026,  10.89,  0.006,  30.96,  0.085, 125.93,  0.019, 122.01,  0.040,  45.00,  0.033, 344.29,  0.031,  51.63,  0.066, 349.54,  0.046,  70.77,  0.014, 300.26,  0.001, 135.00,  0.021,  43.03,  0.037, 225.00,  0.056, 315.73,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/31/2009 18:00:00, 11.9,117.3,  1.6, -4.4, 16.706, 27.82,  0.0,  0.0,  0.023, 175.03,  0.065, 321.89,  0.030,  99.46,  0.050,  38.48,  0.038, 123.27,  0.087,   2.63,  0.050,  35.27,  0.027,  94.24,  0.022, 123.69,  0.045, 273.81,  0.032, 178.21,  0.046, 159.59,  0.049, 243.43,  0.084, 244.65,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/31/2009 19:00:00, 11.9,117.3,  1.6, -4.4, 16.712, 27.81,  0.0,  0.0,  0.008, 262.87,  0.076, 356.99,  0.020, 333.43,  0.032, 268.21,  0.053, 196.39,  0.027, 270.00,  0.021,  45.00,  0.041, 152.18,  0.020, 180.00,  0.009, 110.56,  0.018, 106.39,  0.062, 194.93,  0.074, 186.17,  0.095, 183.61,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/31/2009 20:00:00, 11.9,117.3,  1.6, -4.4, 16.698, 27.82,  0.0,  0.0,  0.072, 283.65,  0.121, 275.24,  0.085, 297.16,  0.060, 194.50,  0.087, 265.40,  0.024, 216.38,  0.027, 342.90,  0.050, 138.27,  0.066, 103.19,  0.034, 112.75,  0.046,  72.35,  0.019,   3.01,  0.052,  59.98,  0.125, 290.61,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/31/2009 21:00:00, 11.9,117.3,  1.6, -4.4, 16.690, 27.86,  0.0,  0.0,  0.064, 269.10,  0.067, 289.25,  0.113, 255.59,  0.027, 214.29,  0.036, 287.93,  0.052, 297.55,  0.022, 344.05,  0.009, 122.01,  0.057, 119.25,  0.035, 163.61,  0.054, 148.67,  0.107, 163.76,  0.068, 162.90,  0.089, 260.33,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/31/2009 22:00:00, 11.9,117.3,  1.6, -4.4, 16.697, 27.87,  0.0,  0.0,  0.033, 318.65,  0.098, 295.51,  0.032, 264.64,  0.033, 215.13,  0.027, 274.24,  0.012, 180.00,  0.011,  90.00,  0.086, 127.93,  0.055, 137.94,  0.083, 128.66,  0.021, 152.24,  0.011, 213.69,  0.051, 162.98,  0.074, 238.24,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
5/31/2009 23:00:00, 11.9,117.4,  1.6, -4.4, 16.710, 27.88,  0.0,  0.0,  0.089, 300.30,  0.040, 313.99,  0.069, 254.96,  0.048, 259.16,  0.107, 220.08,  0.024, 245.56,  0.020, 261.47,  0.058,  33.69,  0.075,  74.48,  0.034, 151.93,  0.031, 127.23,  0.044, 307.65,  0.019,   3.01,  0.123, 253.48,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 00:00:00, 11.9,117.3,  1.6, -4.4, 16.735, 27.81,  0.0,  0.0,  0.084, 210.85,  0.069, 298.41,  0.067, 225.60,  0.135, 211.69,  0.027,  96.34,  0.017, 263.29,  0.039, 264.14,  0.038, 150.07,  0.028, 130.60,  0.025,  99.09,  0.081,  74.93,  0.078,  82.60,  0.078,  69.02,  0.048, 152.90,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 01:00:00, 11.9,117.4,  1.6, -4.4, 16.756, 27.65,  0.0,  0.0,  0.030, 320.44,  0.015, 356.19,  0.038, 277.50,  0.055, 220.60,  0.034, 232.13,  0.029, 257.91,  0.017, 215.54,  0.063, 223.07,  0.047, 225.86,  0.040, 182.86,  0.051, 187.82,  0.065, 176.48,  0.037, 172.30,  0.051, 239.42,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 02:00:00, 11.9,117.3,  1.6, -4.4, 16.743, 27.82,  0.0,  0.0,  0.026, 287.74,  0.032,  41.19,  0.035, 184.90,  0.049, 192.91,  0.046, 132.36,  0.034, 176.63,  0.013, 175.60,  0.024, 284.62,  0.014, 123.69,  0.041, 158.46,  0.027, 148.67,  0.011, 180.00,  0.019, 276.01,  0.132, 220.08,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 03:00:00, 11.9,117.3,  1.6, -4.4, 16.743, 27.79,  0.0,  0.0,  0.049, 271.17,  0.064, 227.54,  0.065, 104.25,  0.020, 264.29,  0.014, 180.00,  0.042, 149.74,  0.016,  86.42,  0.019,  51.34,  0.027, 105.07,  0.081, 164.93,  0.066, 215.13,  0.033, 217.57,  0.023, 151.19,  0.106, 182.16,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 04:00:00, 11.9,117.3,  1.6, -4.4, 16.731, 27.89,  0.0,  0.0,  0.094, 132.85,  0.006,  18.43,  0.040, 306.87,  0.022, 262.23,  0.016,   0.00,  0.028, 111.04,  0.025, 151.39,  0.014, 129.29,  0.071, 144.74,  0.056,  87.95,  0.009,  18.43,  0.071, 128.16,  0.027, 225.00,  0.025, 111.37,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 05:00:00, 11.9,117.3,  1.6, -4.4, 16.728, 27.68,  0.0,  0.0,  0.047, 122.01,  0.039, 180.00,  0.045, 180.00,  0.031, 346.87,  0.051,  87.75,  0.023,  43.26,  0.031, 339.23,  0.021,  27.76,  0.032,  38.66,  0.041,  62.18,  0.100,  16.26,  0.170,  54.07,  0.104,  64.42,  0.050, 115.02,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 06:00:00, 11.9,117.3,  1.6, -4.4, 16.707, 27.70,  0.0,  0.0,  0.028, 180.00,  0.054, 155.82,  0.037, 327.17,  0.094, 278.56,  0.053, 325.71,  0.056, 240.26,  0.070, 164.17,  0.034, 139.76,  0.028,   8.13,  0.049, 317.49,  0.013,  45.00,  0.045, 297.70,  0.046, 222.36,  0.106, 355.68,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 07:00:00, 11.9,117.2,  1.6, -4.4, 16.661, 27.82,  0.0,  0.0,  0.029,  59.04,  0.042, 271.36,  0.058,  65.64,  0.037, 295.87,  0.073, 250.08,  0.016, 259.38,  0.036, 345.58,  0.017, 249.44,  0.047,  99.87,  0.027, 318.01,  0.055, 189.46,  0.055, 230.86,  0.051, 181.12,  0.197, 273.20,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 08:00:00, 11.9,117.3,  1.6, -4.4, 16.658, 27.80,  0.0,  0.0,  0.055, 166.22,  0.041, 239.04,  0.036,  35.91,  0.068, 197.90,  0.019, 248.75,  0.058, 145.49,  0.031, 187.35,  0.032, 185.36,  0.042, 205.35,  0.058, 202.17,  0.046, 201.57,  0.039, 182.94,  0.063, 195.57,  0.080, 287.53,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 09:00:00, 11.9,117.2,  1.6, -4.4, 16.636, 27.48,  0.0,  0.0,  0.036, 350.27,  0.055,  56.02,  0.017, 353.29,  0.031,  67.52,  0.013,  85.60,  0.032, 204.15,  0.041,  74.62,  0.034, 233.47,  0.094, 202.48,  0.054, 206.57,  0.063, 164.43,  0.054, 188.58,  0.074, 246.90,  0.168, 219.67,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 10:00:00, 11.9,117.4,  1.6, -4.4, 16.636, 27.22,  0.0,  0.0,  0.034,  60.46,  0.063, 214.70,  0.032, 282.72,  0.052,  90.00,  0.034, 225.00,  0.029, 200.32,  0.046, 231.15,  0.067, 204.66,  0.075, 191.61,  0.075, 203.50,  0.035, 190.01,  0.094, 174.53,  0.095, 223.29,  0.252, 323.54,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 11:00:00, 11.9,117.3,  1.6, -4.4, 16.635, 27.23,  0.0,  0.0,  0.054, 101.73,  0.053, 141.84,  0.024, 274.76,  0.027,   0.00,  0.082, 241.56,  0.018, 279.46,  0.074, 199.65,  0.062, 186.44,  0.066, 226.22,  0.107, 188.05,  0.093, 191.79,  0.134, 181.71,  0.110, 189.98,  0.231, 308.85,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 12:00:00, 11.9,117.3,  1.6, -4.4, 16.641, 27.29,  0.0,  0.0,  0.059, 306.10,  0.096, 315.84,  0.030, 203.20,  0.053, 196.39,  0.064, 149.81,  0.067, 201.96,  0.067, 182.56,  0.078, 177.06,  0.084, 263.13,  0.053, 232.70,  0.057, 182.01,  0.098, 148.74,  0.074, 169.14,  0.177, 330.54,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 13:00:00, 11.9,117.4,  1.6, -4.4, 16.667, 27.40,  0.0,  0.0,  0.021, 221.19,  0.069, 259.18,  0.023, 316.74,  0.036, 260.54,  0.034, 281.98,  0.032, 235.30,  0.040, 229.09,  0.016, 225.00,  0.032, 158.20,  0.085, 105.02,  0.069, 140.30,  0.077, 168.84,  0.088, 163.43,  0.165, 304.85,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 14:00:00, 11.9,117.4,  1.6, -4.4, 16.681, 27.92,  0.0,  0.0,  0.116, 230.95,  0.053, 215.79,  0.068, 242.68,  0.100, 224.19,  0.024, 189.46,  0.015, 348.69,  0.036, 347.12,  0.036, 183.18,  0.061, 201.10,  0.047, 197.28,  0.050, 227.42,  0.033, 156.57,  0.023, 203.20,  0.162, 344.25,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 15:00:00, 11.9,117.3,  1.6, -4.4, 16.704, 27.95,  0.0,  0.0,  0.020, 225.00,  0.054, 208.95,  0.042, 130.16,  0.115, 191.02,  0.106, 139.57,  0.056, 127.07,  0.091, 271.89,  0.051,  51.34,  0.090,  93.18,  0.069, 157.89,  0.074, 152.74,  0.073, 135.56,  0.030, 152.59,  0.132, 295.98,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 16:00:00, 11.9,117.4,  1.6, -4.4, 16.735, 27.89,  0.0,  0.0,  0.049, 121.76,  0.022, 267.40,  0.013, 212.47,  0.032, 188.88,  0.067, 276.81,  0.045,  47.73,  0.054, 161.57,  0.054, 212.23,  0.013, 247.38,  0.064, 135.63,  0.032, 128.66,  0.045,  80.96,  0.017, 208.07,  0.158, 267.46,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 17:00:00, 11.9,117.3,  1.6, -4.4, 16.751, 27.88,  0.0,  0.0,  0.037,  17.45,  0.061,  29.51,  0.034, 162.65,  0.040,  81.47,  0.011, 221.19,  0.032, 233.84,  0.068, 228.58,  0.044, 157.48,  0.068, 133.81,  0.057, 139.29,  0.059, 315.00,  0.022, 300.07,  0.030, 162.76,  0.107, 206.09,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 18:00:00, 11.9,117.3,  1.6, -4.4, 16.763, 27.89,  0.0,  0.0,  0.043, 257.91,  0.011,  41.19,  0.030, 227.73,  0.039,   8.75,  0.000,   0.00,  0.045, 119.43,  0.056, 113.33,  0.073, 117.61,  0.094,  90.00,  0.038,  97.50,  0.049,  75.96,  0.068,  61.19,  0.035,  71.57,  0.080, 230.56,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 19:00:00, 11.9,117.3,  1.6, -4.4, 16.760, 27.91,  0.0,  0.0,  0.051,  12.41,  0.051, 329.42,  0.025, 270.00,  0.031, 290.77,  0.036,  20.92,  0.084,  69.84,  0.020,  23.96,  0.030,  15.42,  0.022, 234.16,  0.009,  49.40,  0.029,  80.22,  0.044,  20.10,  0.051,  83.29,  0.056, 162.22,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 20:00:00, 11.9,117.3,  1.6, -4.4, 16.755, 27.95,  0.0,  0.0,  0.051, 300.58,  0.042,  28.39,  0.059, 346.20,  0.029,  86.05,  0.006,  90.00,  0.019,   0.00,  0.029, 195.95,  0.055, 109.09,  0.037, 124.11,  0.062,  94.61,  0.025,  11.31,  0.075,  98.46,  0.086,  71.77,  0.097, 236.80,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 21:00:00, 11.9,117.3,  1.6, -4.4, 16.746, 27.80,  0.0,  0.0,  0.013,  32.47,  0.068, 101.80,  0.038, 163.01,  0.048, 211.37,  0.082, 313.03,  0.038, 293.20,  0.022, 302.28,  0.051, 345.14,  0.039,  82.69,  0.049,  84.17,  0.047, 112.71,  0.096, 181.19,  0.053, 230.33,  0.077,   5.19,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 22:00:00, 11.9,117.2,  1.6, -4.4, 16.754, 27.34,  0.0,  0.0,  0.028, 261.87,  0.102, 268.88,  0.048, 202.25,  0.050,  39.37,  0.016, 100.62,  0.052, 312.65,  0.030, 248.55,  0.033, 190.62,  0.060, 200.56,  0.015, 180.00,  0.033, 132.51,  0.076, 148.39,  0.037, 214.99,  0.167, 259.63,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/1/2009 23:00:00, 11.9,117.3,  1.6, -4.4, 16.751, 27.21,  0.0,  0.0,  0.006, 189.46,  0.047, 266.35,  0.038, 270.00,  0.063, 240.59,  0.048,  54.32,  0.028, 171.87,  0.037, 231.58,  0.053, 182.16,  0.054, 233.97,  0.023, 175.03,  0.029, 223.60,  0.029, 220.82,  0.073, 195.19,  0.108, 221.99,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 00:00:00, 11.9,117.3,  1.6, -4.4, 16.749, 27.18,  0.0,  0.0,  0.014, 315.00,  0.112, 250.76,  0.065, 266.48,  0.046,  94.97,  0.042, 185.44,  0.052, 311.08,  0.047, 215.39,  0.062, 167.97,  0.044, 221.31,  0.086, 125.54,  0.051, 130.24,  0.033, 139.97,  0.031, 170.84,  0.130, 260.25,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 01:00:00, 11.9,117.2,  1.6, -4.4, 16.752, 27.18,  0.0,  0.0,  0.054, 254.93,  0.070, 241.98,  0.090, 263.59,  0.032, 264.64,  0.054, 302.80,  0.025, 216.87,  0.041,   0.00,  0.061,  45.00,  0.091, 131.01,  0.008, 140.19,  0.016, 165.96,  0.014, 245.22,  0.034, 249.44,  0.099, 233.25,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 02:00:00, 11.9,117.4,  1.6, -4.4, 16.747, 27.29,  0.0,  0.0,  0.095, 259.64,  0.058, 326.31,  0.014,  12.09,  0.039,  92.94,  0.041, 209.05,  0.046,  85.03,  0.028, 259.88,  0.031, 279.16,  0.021, 190.78,  0.086, 179.33,  0.022, 159.15,  0.009,  40.60,  0.017, 180.00,  0.080, 236.71,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 03:00:00, 11.9,117.4,  1.6, -4.4, 16.746, 27.29,  0.0,  0.0,  0.096,  27.37,  0.097,  31.57,  0.032,  16.19,  0.039,  62.78,  0.069, 306.70,  0.046, 344.74,  0.021, 297.76,  0.022, 290.85,  0.028, 255.47,  0.090, 197.43,  0.023, 230.19,  0.059, 106.89,  0.039, 124.51,  0.129, 255.64,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 04:00:00, 11.9,117.4,  1.6, -4.4, 16.728, 27.40,  0.0,  0.0,  0.054, 245.82,  0.009, 116.57,  0.041, 285.38,  0.039, 100.44,  0.023, 199.98,  0.008,  75.96,  0.027, 126.03,  0.057,  91.01,  0.059, 131.55,  0.039, 258.11,  0.042, 205.35,  0.023,  66.80,  0.002, 270.00,  0.118, 247.57,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 05:00:00, 11.9,117.3,  1.6, -4.4, 16.702, 27.71,  0.0,  0.0,  0.045,  45.00,  0.067, 164.52,  0.031, 266.31,  0.029, 187.85,  0.068, 276.71,  0.019,  38.66,  0.022, 122.28,  0.028, 232.31,  0.063, 224.36,  0.073, 211.50,  0.065, 195.10,  0.037, 119.36,  0.091,  91.26,  0.100, 131.35,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 06:00:00, 11.9,117.3,  1.6, -4.4, 16.681, 27.78,  0.0,  0.0,  0.045, 224.09,  0.077, 254.16,  0.017, 346.76,  0.022, 174.81,  0.059, 284.74,  0.049,  47.49,  0.024,  80.54,  0.064, 101.66,  0.020, 180.00,  0.032, 298.18,  0.040, 309.99,  0.027, 250.20,  0.052, 225.00,  0.098, 223.76,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 07:00:00, 11.9,117.2,  1.6, -4.4, 16.656, 27.83,  0.0,  0.0,  0.048, 235.98,  0.070, 280.67,  0.099, 258.35,  0.013, 331.39,  0.023, 260.13,  0.047, 131.53,  0.040, 185.71,  0.076, 203.20,  0.033, 197.88,  0.050, 216.87,  0.038, 259.29,  0.017, 180.00,  0.047, 222.44,  0.147, 202.38,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 08:00:00, 11.9,117.2,  1.6, -4.4, 16.638, 27.86,  0.0,  0.0,  0.028,  12.53,  0.011, 131.19,  0.040, 230.01,  0.054, 225.74,  0.045, 270.00,  0.062, 262.53,  0.060, 257.57,  0.031, 217.23,  0.022, 245.77,  0.013, 108.43,  0.061, 153.85,  0.066, 212.01,  0.068, 198.97,  0.044, 272.60,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 09:00:00, 11.9,117.2,  1.6, -4.4, 16.607, 27.84,  0.0,  0.0,  0.095, 204.94,  0.105, 237.82,  0.090, 199.44,  0.071, 183.22,  0.048, 193.17,  0.046, 183.73,  0.039,  88.53,  0.095, 226.27,  0.027, 184.24,  0.067, 166.17,  0.085, 190.91,  0.066, 173.95,  0.063, 194.70,  0.206, 263.01,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 10:00:00, 11.9,117.3,  1.6, -4.4, 16.600, 27.87,  0.0,  0.0,  0.042, 233.67,  0.067, 204.66,  0.086, 204.78,  0.058, 172.01,  0.065, 207.35,  0.086, 167.91,  0.083, 232.85,  0.075, 206.22,  0.051, 185.60,  0.011, 285.26,  0.079, 182.90,  0.082, 195.56,  0.024, 146.98,  0.144, 348.77,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 11:00:00, 11.9,117.4,  1.6, -4.4, 16.588, 27.89,  0.0,  0.0,  0.129, 218.38,  0.073, 214.99,  0.079, 209.48,  0.085, 200.56,  0.062, 195.82,  0.096, 181.79,  0.084, 213.88,  0.092, 151.49,  0.119, 194.62,  0.081, 173.58,  0.112, 210.70,  0.091, 188.22,  0.078, 190.30,  0.184, 335.94,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 12:00:00, 11.9,117.3,  1.6, -4.4, 16.600, 27.90,  0.0,  0.0,  0.037, 229.40,  0.032, 341.57,  0.025, 345.96,  0.046, 132.36,  0.034, 150.46,  0.106, 198.09,  0.032, 194.47,  0.095, 157.20,  0.053, 128.83,  0.068, 168.20,  0.058, 179.01,  0.069, 141.47,  0.064, 126.16,  0.090, 282.18,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 13:00:00, 11.9,117.3,  1.6, -4.4, 16.615, 27.93,  0.0,  0.0,  0.110, 227.20,  0.098, 222.94,  0.082, 159.36,  0.059, 152.56,  0.075, 173.07,  0.098, 178.25,  0.078, 174.14,  0.077, 125.54,  0.090, 181.91,  0.063, 168.16,  0.060, 202.69,  0.068, 249.44,  0.018, 199.44,  0.052,   0.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 14:00:00, 11.9,117.4,  1.6, -4.4, 16.661, 27.88,  0.0,  0.0,  0.029,  54.69,  0.053, 202.20,  0.075, 198.68,  0.069, 159.73,  0.055, 258.49,  0.071, 190.52,  0.083, 163.10,  0.024, 242.35,  0.057, 257.91,  0.064, 243.84,  0.067, 301.55,  0.043, 350.54,  0.044, 217.65,  0.054, 341.57,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 15:00:00, 11.9,117.3,  1.6, -4.4, 16.707, 27.89,  0.0,  0.0,  0.064,  35.43,  0.076,  86.24,  0.051, 101.31,  0.079, 133.45,  0.043, 228.81,  0.022, 110.85,  0.041, 131.05,  0.034,  98.37,  0.007, 135.00,  0.039,  37.75,  0.080,  90.00,  0.026, 119.48,  0.025, 118.61,  0.177, 330.98,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 16:00:00, 11.9,117.5,  1.6, -4.4, 16.751, 27.89,  0.0,  0.0,  0.011, 127.87,  0.056,  75.47,  0.090,  45.45,  0.012, 311.63,  0.029,  33.69,  0.035, 183.27,  0.006,   9.46,  0.038, 262.50,  0.025, 113.50,  0.062, 346.87,  0.084, 313.56,  0.063,  10.95,  0.010, 336.04,  0.152, 277.92,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 17:00:00, 11.9,117.3,  1.6, -4.4, 16.786, 27.82,  0.0,  0.0,  0.070, 237.91,  0.028, 340.91,  0.046, 122.66,  0.035,  98.13,  0.072,  95.55,  0.031,  82.65,  0.060, 166.43,  0.042, 101.04,  0.082,  82.27,  0.042,  70.71,  0.025,  18.43,  0.058,  30.11,  0.025,  71.57,  0.135,   1.70,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 18:00:00, 11.9,117.4,  1.6, -4.4, 16.813, 27.83,  0.0,  0.0,  0.080, 293.67,  0.021, 188.13,  0.043, 311.19,  0.039, 291.25,  0.021, 136.97,  0.012, 274.76,  0.032, 201.80,  0.033, 164.29,  0.023, 124.38,  0.033, 165.96,  0.036, 270.00,  0.022,   2.60,  0.024,  34.99,  0.030, 170.54,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 19:00:00, 11.9,117.3,  1.6, -4.4, 16.805, 27.92,  0.0,  0.0,  0.067, 257.01,  0.044, 338.68,  0.036, 270.00,  0.073, 229.99,  0.085, 276.04,  0.014, 303.69,  0.020, 327.09,  0.078, 277.40,  0.034,   0.00,  0.041,  29.05,  0.024, 284.62,  0.003, 341.57,  0.021, 125.22,  0.075, 346.15,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/2/2009 20:00:00, 11.9,117.2,  1.6, -4.4, 16.815, 27.95,  0.0,  0.0,  0.065, 280.62,  0.073, 202.68,  0.088, 242.85,  0.060, 202.69,  0.038, 253.01,  0.031, 181.85,  0.030, 156.04,  0.021,  87.27,  0.028,  81.87,  0.074, 290.65,  0.038,  10.71,  0.135,  74.11,  0.062,  76.87,  0.098, 252.85,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
