DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.0m),Dir#1(2.0m),Speed#2(3.5m),Dir#2(3.5m),Speed#3(5.0m),Dir#3(5.0m),Speed#4(6.5m),Dir#4(6.5m),Speed#5(8.0m),Dir#5(8.0m),Speed#6(9.5m),Dir#6(9.5m),Speed#7(11.0m),Dir#7(11.0m),Speed#8(12.5m),Dir#8(12.5m),Speed#9(14.0m),Dir#9(14.0m),Speed#10(15.5m),Dir#10(15.5m),Speed#11(17.0m),Dir#11(17.0m),Speed#12(18.5m),Dir#12(18.5m),Speed#13(20.0m),Dir#13(20.0m),
6/27/2007 04:00:00, 11.1,139.1,  3.8, -6.5, 16.707, 29.08,  0.0,  0.0,  0.064, 239.04,  0.084, 227.41,  0.069, 218.53,  0.075, 196.26,  0.022, 166.61,  0.013,  85.60,  0.010, 180.00,  0.024, 146.98,  0.047, 252.72,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 05:00:00, 11.1,139.0,  3.8, -6.5, 16.707, 29.04,  0.0,  0.0,  0.038, 234.64,  0.025, 163.74,  0.042, 210.26,  0.019, 147.99,  0.057, 185.01,  0.050, 192.65,  0.073, 235.65,  0.083, 225.00,  0.089, 215.84,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 06:00:00, 11.1,139.1,  3.8, -6.5, 16.693, 29.02,  0.0,  0.0,  0.036, 255.58,  0.043, 324.46,  0.009, 102.53,  0.018, 247.62,  0.012, 138.37,  0.036, 144.09,  0.021, 125.22,  0.039, 212.47,  0.084, 281.71,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 07:00:00, 11.1,139.0,  3.8, -6.5, 16.669, 29.02,  0.0,  0.0,  0.026, 212.47,  0.009, 257.47,  0.031, 165.07,  0.001, 270.00,  0.015, 328.39,  0.014, 351.87,  0.045, 136.79,  0.029, 257.91,  0.050, 265.43,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 08:00:00, 11.1,139.0,  3.8, -6.5, 16.643, 29.00,  0.0,  0.0,  0.055,  26.10,  0.037, 344.48,  0.022, 291.80,  0.040, 167.01,  0.027, 177.88,  0.033, 211.26,  0.055, 194.80,  0.040, 258.41,  0.037, 141.58,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 09:00:00, 11.1,139.1,  3.8, -6.5, 16.618, 29.00,  0.0,  0.0,  0.072, 221.04,  0.016, 217.57,  0.030, 246.80,  0.029, 174.09,  0.039, 147.53,  0.016, 198.43,  0.012, 318.37,  0.022, 146.31,  0.016, 248.20,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 10:00:00, 11.1,139.1,  3.8, -6.5, 16.584, 29.06,  0.0,  0.0,  0.022, 344.05,  0.034,  55.84,  0.024,  73.07,  0.036, 219.40,  0.062, 155.10,  0.017, 144.46,  0.019, 176.99,  0.018, 263.66,  0.115, 315.35,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 11:00:00, 11.1,139.0,  3.8, -6.5, 16.566, 29.08,  0.0,  0.0,  0.032, 146.31,  0.027,  55.71,  0.014, 291.04,  0.018,  22.38,  0.010, 270.00,  0.030, 174.29,  0.055, 190.49,  0.003, 225.00,  0.038, 261.03,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 12:00:00, 11.1,139.2,  3.8, -6.5, 16.573, 29.09,  0.0,  0.0,  0.055,  71.90,  0.018, 253.61,  0.016, 248.20,  0.011, 123.69,  0.006, 135.00,  0.017, 270.00,  0.041,  80.07,  0.009, 263.66,  0.142, 278.53,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 13:00:00, 11.1,139.2,  3.8, -6.5, 16.586, 29.09,  0.0,  0.0,  0.027, 190.49,  0.061, 113.20,  0.067, 150.36,  0.039, 175.60,  0.028, 177.95,  0.023, 120.96,  0.014, 135.00,  0.003, 270.00,  0.168,  23.82,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 14:00:00, 11.1,139.2,  3.8, -6.5, 16.639, 29.10,  0.0,  0.0,  0.022, 283.39,  0.053,  22.20,  0.011, 131.19,  0.038, 190.71,  0.017, 249.44,  0.044, 275.19,  0.045, 225.91,  0.021, 247.17,  0.077,  35.97,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 15:00:00, 11.1,139.1,  3.8, -6.6, 16.683, 29.11,  0.0,  0.0,  0.024, 272.39,  0.033, 228.65,  0.014, 167.91,  0.009, 110.56,  0.014, 135.00,  0.024, 199.18,  0.014, 309.29,  0.010, 315.00,  0.081,  20.89,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 16:00:00, 11.1,139.1,  3.8, -6.5, 16.743, 29.12,  0.0,  0.0,  0.044, 277.77,  0.002, 153.43,  0.014,  30.26,  0.014, 291.04,  0.022, 185.19,  0.023, 254.74,  0.027, 186.34,  0.006,  30.96,  0.021, 244.65,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 17:00:00, 11.1,139.2,  3.8, -6.5, 16.808, 29.13,  0.0,  0.0,  0.004,  26.57,  0.011,  90.00,  0.040,   5.71,  0.032,  61.82,  0.029, 125.31,  0.043, 174.69,  0.015, 176.19,  0.037, 139.40,  0.013,   0.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 18:00:00, 11.1,139.1,  3.8, -6.6, 16.858, 29.12,  0.0,  0.0,  0.031,  16.70,  0.027, 143.97,  0.016, 198.43,  0.022, 213.69,  0.054, 141.01,  0.023, 145.62,  0.025, 177.71,  0.051, 162.98,  0.054, 259.32,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 19:00:00, 11.1,139.1,  3.8, -6.5, 16.887, 29.10,  0.0,  0.0,  0.046, 116.00,  0.008, 309.81,  0.012,  34.99,  0.053, 181.08,  0.075, 229.90,  0.060, 175.24,  0.030, 118.30,  0.007, 243.43,  0.022, 111.80,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 20:00:00, 11.1,139.1,  3.8, -6.5, 16.914, 29.09,  0.0,  0.0,  0.060,  76.43,  0.026,  51.34,  0.044, 233.39,  0.026, 184.40,  0.059, 260.22,  0.066, 263.09,  0.047, 241.78,  0.034, 235.84,  0.008, 194.04,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 21:00:00, 11.1,139.1,  3.8, -6.6, 16.910, 29.09,  0.0,  0.0,  0.020,  53.13,  0.024, 112.25,  0.037,  40.60,  0.026, 330.52,  0.042, 305.22,  0.022,  69.15,  0.022, 100.30,  0.010,  11.31,  0.056, 298.86,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 22:00:00, 11.1,139.1,  3.8, -6.5, 16.891, 29.08,  0.0,  0.0,  0.014,   0.00,  0.021, 238.57,  0.040, 251.11,  0.044, 187.77,  0.047, 236.31,  0.031, 168.69,  0.017,  30.96,  0.030,  13.57,  0.003, 251.57,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/27/2007 23:00:00, 11.1,139.1,  3.8, -6.5, 16.861, 29.07,  0.0,  0.0,  0.027,  81.57,  0.041, 237.85,  0.018, 180.00,  0.027, 173.66,  0.040, 140.01,  0.026, 207.55,  0.034, 181.68,  0.045, 139.54,  0.030,  61.70,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 00:00:00, 11.1,139.0,  3.8, -6.5, 16.822, 29.06,  0.0,  0.0,  0.037,  49.40,  0.016, 235.30,  0.007, 296.57,  0.005, 233.13,  0.031, 180.00,  0.025, 138.18,  0.018,  26.57,  0.006, 231.34,  0.044, 168.18,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 01:00:00, 11.1,139.1,  3.8, -6.5, 16.779, 29.05,  0.0,  0.0,  0.035, 250.02,  0.018, 350.54,  0.022,  39.47,  0.047,  61.78,  0.026, 287.74,  0.022,  65.77,  0.014,  24.78,  0.008,  39.81,  0.022, 180.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 02:00:00, 11.1,139.1,  3.8, -6.5, 16.743, 29.04,  0.0,  0.0,  0.017, 180.00,  0.049, 197.70,  0.025, 168.69,  0.031, 236.82,  0.019, 266.99,  0.052, 317.35,  0.039, 246.04,  0.031, 277.35,  0.063,  32.68,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 03:00:00, 11.1,139.0,  3.8, -6.5, 16.716, 29.02,  0.0,  0.0,  0.017, 300.96,  0.048, 136.68,  0.031, 199.03,  0.024, 213.02,  0.056, 266.93,  0.057, 263.00,  0.029, 215.31,  0.046, 240.10,  0.058, 325.49,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 04:00:00, 11.1,139.1,  3.8, -6.5, 16.696, 28.99,  0.0,  0.0,  0.025, 355.43,  0.076, 295.56,  0.057, 274.01,  0.024, 292.25,  0.023, 300.96,  0.014, 204.78,  0.006,  99.46,  0.056, 101.31,  0.097,   7.71,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 05:00:00, 11.1,139.2,  3.8, -6.5, 16.684, 28.95,  0.0,  0.0,  0.021, 199.29,  0.034,  74.74,  0.029, 254.05,  0.027, 146.89,  0.044, 214.78,  0.023, 180.00,  0.036, 168.69,  0.025, 154.44,  0.046,  18.82,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 06:00:00, 11.1,139.1,  3.8, -6.5, 16.673, 28.94,  0.0,  0.0,  0.009, 125.54,  0.038, 312.88,  0.014,  33.69,  0.025, 336.50,  0.024,  38.29,  0.028, 232.31,  0.011, 307.87,  0.017, 300.96,  0.030, 340.35,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 07:00:00, 11.1,139.1,  3.8, -6.5, 16.655, 28.93,  0.0,  0.0,  0.030, 327.38,  0.025, 146.31,  0.035,  98.13,  0.021,  62.24,  0.034, 251.03,  0.047, 240.71,  0.033, 201.16,  0.019, 180.00,  0.088,  27.15,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 08:00:00, 11.1,139.1,  3.8, -6.5, 16.627, 28.93,  0.0,  0.0,  0.044, 291.32,  0.015, 118.30,  0.021, 307.41,  0.044,  24.23,  0.044,  75.65,  0.018, 319.40,  0.025, 246.50,  0.019, 270.00,  0.131, 342.26,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 09:00:00, 11.1,139.1,  3.8, -6.5, 16.600, 28.97,  0.0,  0.0,  0.025, 216.87,  0.059, 123.15,  0.042, 118.39,  0.021, 117.76,  0.033, 113.43,  0.022, 215.84,  0.051, 174.40,  0.027,  23.75,  0.097,  21.80,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 10:00:00, 11.1,139.1,  3.8, -6.5, 16.568, 29.00,  0.0,  0.0,  0.011, 123.69,  0.059,  90.00,  0.025,  28.61,  0.012,  34.99,  0.017, 249.44,  0.029, 236.31,  0.050, 216.87,  0.004, 153.43,  0.171,  13.22,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 11:00:00, 11.1,139.1,  3.8, -6.5, 16.551, 29.02,  0.0,  0.0,  0.022,  95.19,  0.071, 110.75,  0.032, 131.19,  0.051, 135.00,  0.043, 150.42,  0.044, 197.20,  0.015, 180.00,  0.011, 185.19,  0.164, 355.44,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 12:00:00, 11.1,139.1,  3.8, -6.5, 16.531, 29.03,  0.0,  0.0,  0.041, 214.08,  0.031, 153.43,  0.014,   8.13,  0.043,  77.91,  0.024, 204.44,  0.032, 172.87,  0.037, 198.92,  0.004,  75.96,  0.141, 352.67,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 13:00:00, 11.1,139.1,  3.8, -6.5, 16.529, 29.04,  0.0,  0.0,  0.014, 294.78,  0.002,  90.00,  0.048, 130.73,  0.018, 180.00,  0.041, 177.21,  0.053, 188.75,  0.028, 227.86,  0.050, 157.56,  0.067, 358.29,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 14:00:00, 11.1,139.1,  3.8, -6.6, 16.566, 29.06,  0.0,  0.0,  0.054, 184.24,  0.009, 144.46,  0.043, 151.07,  0.034, 178.32,  0.013, 202.62,  0.035, 214.59,  0.034, 244.18,  0.030, 252.76,  0.156,  11.81,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 15:00:00, 11.1,139.1,  3.8, -6.5, 16.608, 29.11,  0.0,  0.0,  0.004, 270.00,  0.013, 171.25,  0.024, 109.18,  0.021, 209.05,  0.048, 235.98,  0.047, 224.14,  0.036, 254.05,  0.020, 323.13,  0.145, 348.85,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 16:00:00, 11.1,139.1,  3.8, -6.5, 16.658, 29.10,  0.0,  0.0,  0.007,  45.00,  0.016,  55.30,  0.021, 242.24,  0.001, 270.00,  0.033, 234.87,  0.037, 198.92,  0.043, 189.46,  0.036, 164.05,  0.119,  23.77,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 17:00:00, 11.1,139.1,  3.8, -6.5, 16.729, 29.11,  0.0,  0.0,  0.032, 231.34,  0.013,  28.61,  0.038,  91.51,  0.032, 231.34,  0.036, 210.14,  0.054, 254.93,  0.036, 199.44,  0.002, 270.00,  0.121, 349.99,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 18:00:00, 11.1,139.1,  3.8, -6.5, 16.805, 29.10,  0.0,  0.0,  0.025, 293.50,  0.047, 267.56,  0.035, 115.11,  0.025, 143.13,  0.043, 180.00,  0.056, 176.93,  0.023, 160.02,  0.018, 192.53,  0.203, 271.13,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 19:00:00, 11.1,139.1,  3.8, -6.6, 16.851, 29.10,  0.0,  0.0,  0.039, 190.44,  0.029,  51.95,  0.030, 273.81,  0.037, 218.42,  0.050, 210.17,  0.045, 218.66,  0.041, 191.31,  0.055, 278.43,  0.082, 354.43,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 20:00:00, 11.1,139.1,  3.8, -6.5, 16.887, 29.10,  0.0,  0.0,  0.020, 212.91,  0.008, 225.00,  0.027, 192.99,  0.058, 151.23,  0.053, 265.68,  0.050, 285.15,  0.064, 287.30,  0.038, 347.80,  0.022, 354.81,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 21:00:00, 11.1,139.2,  3.8, -6.5, 16.908, 29.10,  0.0,  0.0,  0.035, 208.74,  0.070, 213.92,  0.058, 218.05,  0.086, 192.75,  0.064, 200.14,  0.017, 197.35,  0.028, 167.47,  0.029, 164.05,  0.042,  74.98,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 22:00:00, 11.1,139.1,  3.8, -6.6, 16.897, 29.10,  0.0,  0.0,  0.004, 146.31,  0.038, 244.80,  0.014, 197.10,  0.036, 194.42,  0.030, 208.30,  0.012, 260.54,  0.046, 206.00,  0.074, 232.67,  0.097, 268.82,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/28/2007 23:00:00, 11.1,139.1,  3.8, -6.5, 16.878, 29.08,  0.0,  0.0,  0.030, 222.27,  0.049, 270.00,  0.065, 233.13,  0.051, 270.00,  0.060, 277.72,  0.040, 220.91,  0.027, 190.49,  0.031, 250.97,  0.059,  17.82,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 00:00:00, 11.1,139.2,  3.8, -6.5, 16.849, 29.07,  0.0,  0.0,  0.041, 221.05,  0.034, 292.75,  0.014, 294.78,  0.022, 236.31,  0.034, 296.57,  0.039, 239.53,  0.086, 210.74,  0.035, 251.57,  0.052,  19.13,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 01:00:00, 11.1,139.1,  3.8, -6.5, 16.813, 29.06,  0.0,  0.0,  0.026, 308.66,  0.046, 177.51,  0.029, 218.05,  0.082, 256.64,  0.063, 232.77,  0.018, 240.64,  0.041, 180.00,  0.050, 148.84,  0.003, 270.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 02:00:00, 11.1,139.1,  3.8, -6.5, 16.763, 29.06,  0.0,  0.0,  0.045, 276.34,  0.035, 273.27,  0.049, 241.86,  0.046, 293.20,  0.023, 208.81,  0.021, 219.09,  0.026, 232.70,  0.031, 264.47,  0.072, 354.45,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 03:00:00, 11.1,139.1,  3.8, -6.5, 16.731, 29.05,  0.0,  0.0,  0.084, 243.13,  0.064, 249.03,  0.029, 240.75,  0.037, 220.60,  0.043, 203.03,  0.050, 242.40,  0.029, 236.31,  0.024, 189.46,  0.031,   9.16,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 04:00:00, 11.1,139.1,  3.8, -6.5, 16.718, 29.05,  0.0,  0.0,  0.038, 282.20,  0.019, 222.88,  0.015, 273.81,  0.044, 244.59,  0.056, 177.95,  0.037, 225.00,  0.034, 198.97,  0.016, 304.70,  0.048, 266.42,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 05:00:00, 11.1,139.1,  3.8, -6.5, 16.697, 29.03,  0.0,  0.0,  0.054, 254.93,  0.044, 262.23,  0.040, 218.88,  0.059, 248.20,  0.052, 215.54,  0.007, 285.95,  0.020, 212.91,  0.068, 158.36,  0.085, 137.86,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 06:00:00, 11.1,139.1,  3.8, -6.5, 16.684, 29.02,  0.0,  0.0,  0.013, 351.25,  0.037, 255.96,  0.043, 249.44,  0.047, 258.93,  0.082, 199.32,  0.055, 170.54,  0.041, 174.43,  0.012, 235.01,  0.098,   0.58,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 07:00:00, 11.1,139.1,  3.8, -6.6, 16.664, 29.02,  0.0,  0.0,  0.040, 137.05,  0.016,  82.87,  0.014, 171.87,  0.008, 172.87,  0.030, 195.42,  0.030, 207.41,  0.034, 186.71,  0.032, 150.26,  0.069, 228.50,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 08:00:00, 11.1,139.0,  3.8, -6.5, 16.648, 29.00,  0.0,  0.0,  0.065, 327.53,  0.015, 168.69,  0.017, 346.76,  0.013, 265.60,  0.044, 169.46,  0.034, 173.29,  0.043, 151.07,  0.039, 240.80,  0.034,  55.84,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 09:00:00, 11.1,139.1,  3.8, -6.6, 16.634, 29.02,  0.0,  0.0,  0.072,  34.80,  0.033, 226.22,  0.030, 289.65,  0.027, 304.29,  0.024, 218.29,  0.036, 237.65,  0.051, 247.99,  0.011, 225.00,  0.136,   0.42,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 10:00:00, 11.1,139.0,  3.8, -6.6, 16.587, 29.04,  0.0,  0.0,  0.055, 303.11,  0.051,  67.99,  0.022,   0.00,  0.026,  17.74,  0.013, 151.39,  0.013, 231.34,  0.028, 270.00,  0.020, 246.04,  0.126,  12.82,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 11:00:00, 11.1,139.1,  3.8, -6.5, 16.562, 29.03,  0.0,  0.0,  0.037, 137.20,  0.046, 231.15,  0.006,  45.00,  0.003, 288.43,  0.021, 171.87,  0.016, 219.81,  0.017, 246.37,  0.013, 192.99,  0.156,   6.62,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 12:00:00, 11.1,139.1,  3.8, -6.5, 16.537, 29.03,  0.0,  0.0,  0.047,  98.65,  0.008, 156.80,  0.023, 156.80,  0.018, 153.43,  0.046, 147.34,  0.066, 165.12,  0.046, 162.35,  0.033,  90.00,  0.148,   0.39,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 13:00:00, 11.1,139.1,  3.8, -6.5, 16.532, 29.03,  0.0,  0.0,  0.019, 105.52,  0.011, 296.57,  0.021, 234.78,  0.033, 205.02,  0.042, 295.35,  0.040, 258.41,  0.039, 211.22,  0.014, 287.10,  0.152,   6.05,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 14:00:00, 11.1,139.1,  3.8, -6.5, 16.559, 29.03,  0.0,  0.0,  0.076,  78.54,  0.068, 116.94,  0.044,  82.23,  0.018,  83.66,  0.024, 294.44,  0.025, 293.50,  0.018, 310.60,  0.039,  82.69,  0.184,   7.16,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 15:00:00, 11.1,139.2,  3.8, -6.6, 16.598, 29.03,  0.0,  0.0,  0.039, 100.44,  0.016,   7.13,  0.006, 135.00,  0.039,  73.44,  0.022, 153.43,  0.030, 180.00,  0.026, 120.58,  0.017,  90.00,  0.125,   7.35,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 16:00:00, 11.1,139.2,  3.8, -6.5, 16.655, 29.03,  0.0,  0.0,  0.064, 160.71,  0.033, 229.97,  0.025, 213.69,  0.013, 184.40,  0.007,  74.05,  0.036,  70.56,  0.005, 101.31,  0.047, 289.98,  0.148, 348.69,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 17:00:00, 11.1,139.1,  3.8, -6.5, 16.728, 29.02,  0.0,  0.0,  0.046, 132.36,  0.012, 204.44,  0.012, 204.44,  0.033, 291.16,  0.012, 189.46,  0.013,  45.00,  0.008,   7.13,  0.023,   2.49,  0.005,  11.31,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 18:00:00, 11.1,139.1,  3.8, -6.5, 16.796, 29.01,  0.0,  0.0,  0.050, 302.74,  0.038,  16.99,  0.025,   6.84,  0.018,   9.46,  0.015, 137.73,  0.037, 169.00,  0.025, 228.18,  0.039, 252.03,  0.016, 307.57,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 19:00:00, 11.1,139.0,  3.8, -6.6, 16.865, 29.00,  0.0,  0.0,  0.031, 227.60,  0.015, 191.31,  0.044, 267.40,  0.039, 232.25,  0.031, 200.77,  0.042, 215.22,  0.039, 211.22,  0.033, 197.88,  0.079, 280.18,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 20:00:00, 11.1,139.1,  3.8, -6.5, 16.910, 29.00,  0.0,  0.0,  0.009,  69.44,  0.026, 256.50,  0.046, 177.51,  0.038, 206.57,  0.049, 274.67,  0.059, 262.15,  0.072, 230.09,  0.079, 251.57,  0.022, 283.39,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 21:00:00, 11.1,139.1,  3.8, -6.5, 16.937, 29.00,  0.0,  0.0,  0.042, 182.73,  0.046, 272.49,  0.026, 259.11,  0.009, 192.53,  0.027, 228.01,  0.042, 201.04,  0.039, 188.75,  0.028, 232.31,  0.019, 233.75,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 22:00:00, 11.1,139.1,  3.8, -6.5, 16.948, 29.00,  0.0,  0.0,  0.031, 309.81,  0.055, 219.81,  0.056, 182.05,  0.037, 270.00,  0.015, 191.31,  0.027, 214.29,  0.038, 234.64,  0.076, 200.82,  0.044, 191.82,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/29/2007 23:00:00, 11.1,139.1,  3.8, -6.5, 16.930, 29.02,  0.0,  0.0,  0.046, 267.51,  0.029, 200.32,  0.016,  60.26,  0.068, 223.81,  0.073, 240.64,  0.080, 238.30,  0.083, 198.22,  0.072, 215.45,  0.058, 137.79,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/30/2007 00:00:00, 11.1,139.2,  3.8, -6.5, 16.896, 29.04,  0.0,  0.0,  0.045, 168.44,  0.024, 184.76,  0.009, 243.43,  0.020, 110.22,  0.021, 264.56,  0.028, 180.00,  0.065, 220.60,  0.066, 217.57,  0.011, 135.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/30/2007 01:00:00, 11.1,139.1,  3.8, -6.5, 16.865, 29.03,  0.0,  0.0,  0.032, 259.05,  0.079, 270.00,  0.029, 218.05,  0.057, 184.01,  0.098, 183.50,  0.077, 206.23,  0.091, 183.14,  0.058, 198.12,  0.025,  40.10,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/30/2007 02:00:00, 11.1,139.1,  3.8, -6.5, 16.814, 29.03,  0.0,  0.0,  0.049, 255.96,  0.055, 273.12,  0.088, 268.05,  0.077, 231.34,  0.063, 240.59,  0.084, 240.68,  0.085, 234.07,  0.050, 196.26,  0.049, 200.28,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/30/2007 03:00:00, 11.1,139.1,  3.8, -6.6, 16.771, 29.04,  0.0,  0.0,  0.022, 277.77,  0.046, 265.03,  0.050, 218.48,  0.025, 263.16,  0.046, 237.34,  0.048, 246.64,  0.045, 199.65,  0.043, 187.94,  0.021, 217.41,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/30/2007 04:00:00, 11.1,139.1,  3.8, -6.5, 16.740, 29.03,  0.0,  0.0,  0.023, 131.42,  0.047, 205.46,  0.014, 158.96,  0.041, 140.91,  0.065, 179.12,  0.044, 194.35,  0.021, 238.57,  0.040, 203.39,  0.096, 190.25,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
6/30/2007 05:00:00, 11.1,139.1,  3.8, -6.5, 16.714, 29.03,  0.0,  0.0,  0.043, 213.69,  0.032, 187.13,  0.039, 178.53,  0.035, 190.01,  0.031, 163.30,  0.056, 189.29,  0.086, 190.66,  0.064, 199.29,  0.069, 220.87,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
