DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m)
8/20/2016 17:00,11.1,217.1,7.2,9.5,19.638,29.71,0,0,0.088,262.15,0.062,174.47,0.064,188.13,0.087,200.1,0.062,191.13,0.02,171.47,0.028,140.71,0.12,222.63,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/20/2016 18:00,11.1,217.1,7.2,9.5,19.594,29.69,0,0,0.051,24.54,0.056,326.59,0.049,3.5,0.03,250.35,0.057,152.99,0.035,79.99,0.017,25.02,0.135,229.49,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/20/2016 19:00,11.1,217.1,7.2,9.5,19.6,29.7,0,0,0.064,356.42,0.064,64.23,0.054,67.22,0.048,30.34,0.019,128.66,0.035,137.29,0.021,109.29,0.149,219.02,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/20/2016 20:00,11.1,217.1,7.1,9.5,19.574,29.7,0,0,0.085,3.37,0.054,340.56,0.069,339.73,0.064,298.97,0.033,358.26,0.002,270,0.022,204.23,0.17,236.78,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/20/2016 21:00,11.1,217.1,7.2,9.5,19.601,29.68,0,0,0.043,12.09,0.009,237.99,0.029,290.32,0.049,291.37,0.019,8.97,0.036,326.31,0.002,243.43,0.128,235.19,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/20/2016 22:00,11.1,217.1,7.2,9.5,19.619,29.67,0,0,0.023,151.19,0.018,83.66,0.02,255.26,0.046,301.61,0.01,233.13,0.029,165.96,0.039,283.32,0.102,266.63,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/20/2016 23:00,11.1,217.1,7.2,9.5,19.672,29.66,0,0,0.04,200.22,0.051,165.14,0.056,127.07,0.074,122.83,0.051,127.09,0.037,136.08,0.011,217.87,0.127,228.18,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 0:00,11.1,217.1,7.2,9.5,19.725,29.66,0,0,0.068,173.29,0.068,185.04,0.086,146.86,0.059,186.77,0.052,181.1,0.017,180,0.047,251.57,0.026,327.53,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 1:00,11.1,217.1,7.2,9.5,19.762,29.64,0,0,0.121,157.05,0.093,163.72,0.109,163.55,0.117,175.11,0.116,184.44,0.115,183.98,0.07,218.66,0.054,177.88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 2:00,11.1,217.1,7.2,9.5,19.788,29.62,0,0,0.091,157.38,0.096,177.02,0.111,161.57,0.102,178.88,0.138,203.42,0.096,180.6,0.111,232.31,0.07,302.78,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 3:00,11.1,217.1,7.1,9.5,19.806,29.6,0,0,0.115,183.98,0.138,166.97,0.101,196.65,0.136,196.7,0.101,186.28,0.097,187.71,0.113,232.93,0.129,197.17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 4:00,11.1,217.1,7.2,9.5,19.79,29.6,0,0,0.077,204.57,0.134,174.84,0.103,189.46,0.109,203.75,0.088,183.9,0.098,212.56,0.073,187.91,0.05,177.71,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 5:00,11.1,217.1,7.2,9.5,19.744,29.61,0,0,0.027,347.01,0.029,216.47,0.046,231.15,0.019,237.99,0.055,246.25,0.085,233.13,0.07,229.04,0.04,159.78,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 6:00,11.1,217.1,7.2,9.5,19.71,29.6,0,0,0.081,243.75,0.022,270,0.05,0,0.008,284.04,0.044,247.48,0.046,212.66,0.056,236.59,0.036,192.88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 7:00,11.1,217.1,7.2,9.5,19.679,29.57,0,0,0.042,264.56,0.032,323.84,0.015,352.41,0.056,259.7,0.053,277.52,0.03,316.33,0.043,354.69,0.026,32.47,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 8:00,11.1,217.1,7.2,9.5,19.648,29.58,0,0,0.042,270,0.052,342.26,0.056,326.59,0.054,339.57,0.15,350.41,0.102,351,0.053,354.61,0.062,347.97,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 9:00,11.1,217.1,7.2,9.5,19.637,29.58,0,0,0.052,315,0.074,357.68,0.054,330.12,0.049,0,0.042,25.35,0.06,49.71,0.047,76.55,0.026,166.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 10:00,11.1,217.1,7.2,9.5,19.643,29.58,0,0,0.055,182.08,0.068,191.8,0.03,227.73,0.051,114.08,0.056,154.8,0.037,167.47,0.02,107.53,0.058,172.01,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 11:00,11.1,217.1,7.2,9.5,19.654,29.58,0,0,0.004,75.96,0.087,185.25,0.073,154.84,0.094,156.16,0.088,155.77,0.091,141.24,0.085,145.56,0.079,162.26,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 12:00,11.1,217.1,7.2,9.5,19.681,29.57,0,0,0.123,182.33,0.149,176.16,0.077,156.11,0.094,177.56,0.122,158.9,0.129,169.73,0.05,159.04,0.072,130.52,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 13:00,11.1,217.1,7.2,9.5,19.72,29.57,0,0,0.132,208.89,0.156,207.55,0.129,177.34,0.106,158.5,0.097,169.96,0.089,166.43,0.033,162.12,0.079,143.28,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 14:00,11.1,217.1,7.1,9.5,19.73,29.59,0,0,0.144,192.88,0.159,204.47,0.133,186.05,0.146,178.04,0.111,180.52,0.123,177.21,0.089,196.39,0.062,232.21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 15:00,11.1,217.1,7.1,9.5,19.748,29.63,0,0,0.173,194.04,0.137,216.7,0.15,195.42,0.152,206.57,0.138,205.82,0.124,203.87,0.098,232.43,0.059,274.84,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 16:00,11.1,217.1,7.1,9.5,19.723,29.69,0,0,0.122,206.35,0.162,197.21,0.165,181.04,0.091,187.59,0.095,206.83,0.039,178.53,0.033,222.51,0.031,218.37,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 17:00,11.1,217.1,7.2,9.5,19.689,29.71,0,0,0.023,262.57,0.127,284.58,0.042,253.3,0.059,263.23,0.028,55.18,0.055,90,0.051,287.02,0.209,346.16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 18:00,11.1,217.1,7.2,9.5,19.64,29.69,0,0,0.026,112.62,0.013,4.4,0.022,90,0.007,171.87,0.011,236.31,0.027,214.29,0.016,63.43,0.068,297.32,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 19:00,11.1,217.1,7.2,9.5,19.634,29.69,0,0,0.079,40.36,0.085,359.33,0.069,310.87,0.078,308.2,0.037,358.45,0.033,327.26,0.017,173.29,0.039,78.11,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 20:00,11.1,217.1,7.2,9.5,19.604,29.68,0,0,0.13,326.31,0.124,352.59,0.102,346.92,0.111,344.34,0.064,7.13,0.054,334.86,0.071,338.5,0.102,348.14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 21:00,11.1,217.1,7.2,9.5,19.605,29.67,0,0,0.079,348.26,0.071,19.71,0.076,0,0.056,22.93,0.031,103.13,0.039,152.78,0.036,358.41,0.152,337.15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 22:00,11.1,217.1,7.1,9.5,19.608,29.66,0,0,0.029,245.22,0.031,142.77,0.1,144.73,0.084,156.8,0.065,159.34,0.051,178.88,0.02,194.74,0.137,30.32,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/21/2016 23:00,11.1,217.1,7.1,9.5,19.638,29.66,0,0,0.207,173.9,0.228,159.41,0.175,171.13,0.162,159.78,0.159,161.34,0.188,169.29,0.131,205.78,0.083,264.49,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 0:00,11.1,217.1,7.1,9.5,19.672,29.65,0,0,0.184,186.24,0.108,187.45,0.145,167.21,0.145,172.48,0.137,174.96,0.14,168.05,0.054,162.9,0.129,183.55,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 1:00,11.1,217.1,7.1,9.5,19.715,29.64,0,0,0.163,193.52,0.175,200.4,0.11,180.52,0.132,172.61,0.129,171.56,0.115,193.55,0.1,201.7,0.203,204.79,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 2:00,11.1,217.1,7.1,9.5,19.756,29.64,0,0,0.115,205.68,0.12,188.13,0.142,182.82,0.118,174.63,0.154,183.34,0.131,195.52,0.117,213.15,0.138,199.49,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 3:00,11.1,217.1,7.2,9.5,19.746,29.66,0,0,0.199,202.18,0.125,181.83,0.164,190.9,0.146,190.69,0.17,200.36,0.138,179.58,0.084,156.8,0.187,185.53,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 4:00,11.1,217.1,7.1,9.5,19.746,29.67,0,0,0.1,199.89,0.128,190.34,0.101,177.73,0.113,183.04,0.097,185.3,0.09,199.44,0.048,159.3,0.132,183.9,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 5:00,11.1,217.1,7.2,9.5,19.71,29.68,0,0,0.022,198.43,0.006,225,0.071,220.43,0.068,190.98,0.073,147.83,0.074,172.97,0.1,198.62,0.127,187.24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 6:00,11.1,217.1,7.2,9.5,19.669,29.63,0,0,0.063,272.73,0.068,302.99,0.047,340.02,0.09,294.86,0.052,263.42,0.06,215.54,0.077,238.78,0.091,190.08,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 7:00,11.1,217.1,7.1,9.5,19.645,29.61,0,0,0.061,322.94,0.076,328.39,0.072,303.02,0.039,280.44,0.038,298.61,0.028,247.07,0.03,344.58,0.026,305.54,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 8:00,11.1,217.1,7.2,9.5,19.61,29.59,0,0,0.074,301.76,0.063,263.66,0.077,357.03,0.092,296.57,0.05,332.4,0.031,26.57,0.027,342.9,0.08,325.12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 9:00,11.1,217.1,7.2,9.5,19.584,29.58,0,0,0.08,309.9,0.084,330.09,0.113,310.71,0.111,323.44,0.082,5.57,0.065,355.6,0.028,325.18,0.004,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 10:00,11.1,217.1,7.2,9.5,19.598,29.56,0,0,0.02,104.74,0.035,288.43,0.035,100.01,0.014,158.96,0.081,87.88,0.059,90,0.03,133.67,0.018,70.56,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 11:00,11.1,217.1,7.1,9.5,19.591,29.54,0,0,0.095,189.07,0.068,164.74,0.115,137.83,0.059,151.7,0.052,143.57,0.044,121.87,0.025,113.5,0.031,91.85,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 12:00,11.1,217.1,7.1,9.5,19.617,29.55,0,0,0.12,191.03,0.13,168.95,0.132,190.03,0.078,176.33,0.095,151.82,0.117,154.09,0.045,109.65,0.112,16.02,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 13:00,11.1,217.1,7.1,9.5,19.661,29.54,0,0,0.117,200.44,0.127,192.72,0.111,173.77,0.123,191.22,0.138,180.42,0.134,164.82,0.048,166.83,0.105,31.72,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 14:00,11.1,217.1,7.2,9.5,19.693,29.55,0,0,0.123,210.32,0.112,199.24,0.147,197.45,0.136,207.13,0.121,180.47,0.104,198.43,0.051,258.69,0.139,354.62,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 15:00,11.1,217.1,7.1,9.5,19.712,29.58,0,0,0.17,185.07,0.125,174.02,0.121,190.94,0.097,208.94,0.041,209.05,0.047,228.47,0.062,267.23,0.194,341.94,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 16:00,11.1,217.1,7.1,9.5,19.709,29.59,0,0,0.135,215.34,0.134,196.41,0.117,202.17,0.075,220.1,0.004,180,0.044,297.15,0.062,303.18,0.183,1.88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 17:00,11.1,217.1,7.1,9.5,19.721,29.63,0,0,0.13,184.4,0.152,181.88,0.09,187.68,0.037,150.64,0.019,263.99,0.059,144.69,0.038,299.93,0.147,353.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 18:00,11.1,217.1,7.1,9.5,19.688,29.69,0,0,0.071,205.84,0.07,220.33,0.055,214.56,0.053,213.39,0.046,217.12,0.05,228.27,0.096,310.79,0.205,7.02,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 19:00,11.1,217.1,7.1,9.5,19.656,29.79,0,0,0.059,310.18,0.03,271.91,0.015,323.13,0.049,250.82,0.051,257.59,0.028,242.53,0.051,306.19,0.175,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 20:00,11.1,217.1,7.2,9.5,19.651,29.73,0,0,0.126,14.26,0.045,318.58,0.081,315.5,0.067,359.14,0.077,355.54,0.087,335.5,0.123,308.08,0.223,2.05,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 21:00,11.1,217.1,7.2,9.5,19.627,29.67,0,0,0.077,278.24,0.052,329.04,0.079,336.04,0.106,314.24,0.096,325.65,0.036,302.35,0.067,321.07,0.224,352.81,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 22:00,11.1,217.1,7.2,9.5,19.601,29.7,0,0,0.109,318.72,0.07,356.73,0.117,347.63,0.062,347.97,0.084,351.77,0.105,327.07,0.098,323.71,0.194,355.26,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/22/2016 23:00,11.1,217.1,7.2,9.5,19.627,29.7,0,0,0.053,132.71,0.022,82.23,0.009,108.43,0.02,147.09,0.022,172.23,0.047,247.29,0.041,294.68,0.116,203.46,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 0:00,11.1,217.1,7.2,9.5,19.653,29.69,0,0,0.036,176.82,0.073,162.55,0.063,179.09,0.042,202.31,0.087,176.05,0.129,180,0.069,157.13,0.063,211.43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 1:00,11.1,217.1,7.1,9.5,19.686,29.71,0,0,0.051,165.14,0.086,136.42,0.1,151.89,0.095,151.82,0.088,200.71,0.087,203.63,0.074,206.57,0.127,203.73,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 2:00,11.1,217.1,7.2,9.5,19.71,29.69,0,0,0.053,162.58,0.114,164.26,0.125,178.17,0.121,192.43,0.071,186.43,0.13,219.07,0.126,232.4,0.04,192.99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 3:00,11.1,217.1,7.1,9.5,19.729,29.68,0,0,0.137,169.92,0.182,186.31,0.154,189.34,0.122,186.6,0.129,209.14,0.128,201.13,0.105,218.07,0.129,209.74,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 4:00,11.1,217.1,7.1,9.5,19.725,29.68,0,0,0.133,179.57,0.117,183.91,0.151,183.41,0.164,188.77,0.154,181.86,0.168,187.89,0.138,210.47,0.16,188.28,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 5:00,11.1,217.1,7.1,9.5,19.715,29.67,0,0,0.109,168.9,0.126,174.06,0.143,185.63,0.126,188.19,0.12,189.62,0.115,192.09,0.069,255.76,0.083,170.31,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 6:00,11.1,217.1,7.1,9.5,19.683,29.67,0,0,0.009,229.4,0.023,289.98,0.017,212.74,0.031,240.95,0.014,213.69,0.062,194.04,0.046,199.23,0.022,174.81,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 7:00,11.1,217.1,7.2,9.5,19.659,29.68,0,0,0.048,54.32,0.059,52.55,0.035,191.63,0.069,187.54,0.051,189.09,0.033,195.71,0.057,210.62,0.148,185.05,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 8:00,11.1,217.1,7.2,9.5,19.619,29.64,0,0,0.061,334.7,0.032,308.66,0.039,149.53,0.055,208.44,0.054,191.73,0.031,141.63,0.047,128.09,0.162,196.09,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 9:00,11.1,217.1,7.2,9.5,19.614,29.62,0,0,0.045,299.43,0.057,9.13,0.04,60.26,0.045,48.58,0.041,6.95,0.035,36.87,0.013,51.34,0.028,223.53,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 10:00,11.1,217.1,7.2,9.5,19.588,29.57,0,0,0.013,308.66,0.041,311.05,0.059,355.16,0.044,323.39,0.043,16.31,0.042,319.84,0.021,165.96,0.09,188.94,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 11:00,11.1,217.1,7.3,9.4,19.61,29.56,0,0,0.039,10.44,0.03,258.31,0.062,255.07,0.037,227.2,0.02,147.09,0.009,173.66,0.032,106.19,0.033,107.88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 12:00,11.1,217.1,7.3,9.4,19.625,29.61,0,0,0.057,210.62,0.125,179.08,0.093,166.26,0.084,163.5,0.085,171.87,0.024,145.01,0.046,312.36,0.046,122.66,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 13:00,11.1,217.1,7.3,9.4,19.68,29.6,0,0,0.06,128.96,0.062,171.61,0.102,166.92,0.116,170.05,0.081,187.83,0.09,168.44,0.091,221.89,0.084,334.65,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 14:00,11.1,217.1,7.3,9.4,19.705,29.63,0,0,0.117,178.04,0.139,203.79,0.179,186.73,0.139,192.44,0.112,177.44,0.139,176.71,0.032,185.36,0.067,276.81,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 15:00,11.1,217.1,7.3,9.4,19.744,29.67,0,0,0.121,230.01,0.102,200.75,0.154,196.56,0.136,188.43,0.117,185.91,0.102,206.06,0.121,202.95,0.228,193.73,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 16:00,11.1,217.1,7.3,9.4,19.771,29.73,0,0,0.129,177.34,0.142,175.57,0.129,187.57,0.129,194.36,0.123,185.62,0.14,189.46,0.085,187.46,0.075,306.87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 17:00,11.1,217.1,7.3,9.4,19.786,29.77,0,0,0.148,196.11,0.172,188.7,0.195,191.25,0.17,174.59,0.205,178.04,0.197,182.33,0.134,187.71,0.193,195.62,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 18:00,11.1,217.1,7.3,9.4,19.769,29.78,0,0,0.078,168.11,0.084,183.41,0.071,197.93,0.146,208.67,0.112,184.59,0.163,180,0.105,169.01,0.197,198.99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 19:00,11.1,217.1,7.3,9.4,19.758,29.77,0,0,0.043,267.34,0.072,228.37,0.046,151.19,0.054,135,0.072,168.85,0.148,148.57,0.122,137,0.056,221.38,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 20:00,11.1,217.1,7.3,9.4,19.738,29.78,0,0,0.001,270,0.052,109.13,0.021,70.71,0.046,147.34,0.075,153.78,0.074,176.13,0.049,194.04,0.096,210.04,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 21:00,11.1,217.1,7.3,9.4,19.695,29.8,0,0,0.055,16.8,0.029,14.04,0.048,313.32,0.01,174.29,0.055,117.03,0.076,134.46,0.058,202.17,0.029,35.31,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 22:00,11.1,217.1,7.3,9.4,19.693,29.81,0,0,0.059,342.18,0.086,345.8,0.04,358.57,0.007,45,0.034,240.46,0.046,231.15,0.017,173.29,0.113,278.63,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2016 23:00,11.1,217.1,7.3,9.4,19.659,29.8,0,0,0.116,323.03,0.073,333.08,0.056,325.18,0.065,345.75,0.037,358.45,0.032,21.8,0.004,345.96,0.052,202.62,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/24/2016 0:00,11.1,217.1,7.3,9.4,19.652,29.81,0,0,0.046,37.12,0.008,60.26,0.025,319.9,0.057,5.01,0.025,2.29,0.031,88.15,0.019,195.52,0.049,132.51,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/24/2016 1:00,11.1,217.1,7.3,9.4,19.666,29.62,0,0,0.069,123.23,0.061,124.99,0.089,111.68,0.035,161.57,0.033,152.65,0.05,271.15,0.029,233.53,0.165,196.57,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/24/2016 2:00,11.1,217.1,7.3,9.4,19.689,29.59,0,0,0.066,176.53,0.039,163.44,0.073,52.19,0.116,90.99,0.067,122.74,0.07,157.44,0.062,176.31,0.096,181.79,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/24/2016 3:00,11.1,217.1,7.3,9.4,19.683,29.61,0,0,0.079,221.93,0.053,148.11,0.072,158.05,0.027,113.75,0.057,118.37,0.083,170.31,0.054,200.43,0.067,180,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/24/2016 4:00,11.1,217.1,7.3,9.4,19.69,29.64,0,0,0.096,225.84,0.091,146.66,0.064,193.6,0.068,163.71,0.043,181.33,0.037,178.45,0.028,205.64,0.07,325.41,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/24/2016 5:00,11.1,217.1,7.3,9.4,19.688,29.66,0,0,0.1,209.89,0.122,181.88,0.129,188.95,0.118,162.79,0.101,155.46,0.109,156.73,0.04,123.69,0.022,195.95,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/24/2016 6:00,11.1,217.1,7.3,9.4,19.659,29.68,0,0,0.092,205.73,0.123,184.18,0.126,174.06,0.142,180,0.108,167.76,0.113,187.63,0.099,183.47,0.074,194.04,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/24/2016 7:00,11.1,217.1,7.3,9.4,19.632,29.69,0,0,0.076,217.48,0.077,177.03,0.087,191.31,0.095,183.61,0.074,175.36,0.085,202.93,0.088,201.92,0.061,156.8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/24/2016 8:00,11.1,217.1,7.3,9.4,19.6,29.71,0,0,0.059,150.38,0.086,203.29,0.062,196.97,0.067,229.86,0.037,240.64,0.052,251.92,0.018,231.84,0.081,208.78,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/24/2016 9:00,11.1,217.1,7.3,9.4,19.582,29.73,0,0,0.01,216.87,0.045,124.05,0.036,67.01,0.006,120.96,0.012,120.96,0.006,270,0.034,344.74,0.049,32.38,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/24/2016 10:00,11.1,217.1,7.3,9.4,19.55,29.71,0,0,0.063,318.22,0.033,266.53,0.07,327.91,0.061,338.03,0.066,341.57,0.048,326.98,0.026,339.44,0.121,7.59,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/24/2016 11:00,11.1,217.1,7.3,9.4,19.549,29.68,0,0,0.036,284.42,0.087,18.85,0.08,3.58,0.038,6.01,0.062,320.19,0.07,347.56,0.016,194.93,0.043,192.09,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/24/2016 12:00,11.1,217.1,7.3,9.4,19.553,29.69,0,0,0.04,357.14,0.046,37.12,0.042,357.27,0.056,5.1,0.063,336.68,0.019,8.97,0.046,8.84,0.15,350.41,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/24/2016 13:00,11.1,217.1,7.3,9.4,19.584,29.72,0,0,0.058,223.6,0.05,149.83,0.034,286.86,0.038,303.27,0.023,72.35,0.039,73.44,0.024,357.61,0.066,358.26,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/24/2016 14:00,11.1,217.1,7.3,9.4,19.624,29.72,0,0,0.027,124.29,0.072,160.56,0.049,237.62,0.068,174.12,0.024,157.75,0.019,183.01,0.031,9.16,0.228,12.15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
